customer_id,gender,age,education_level,marital_status,dependents,income,credit_limit,tenure_months,relationship_duration_years,avg_monthly_spend,monthly_balance,credit_utilization,transaction_count,cash_advance_count,card_category,late_payment_count,missed_payment_flag,last_payment_amount,online_services_used,reward_points,risk_score,churn
CUST00174,Male,35,Bachelor,Married,0,60612.0,15600.0,6,0.5,1052.0,3007.0,0.1928,41,1,Business,0,0,1368.0,6,2586.0,300.0,0
CUST00175,Female,20,Associate,Single,0,89942.0,24400.0,61,1.4,2016.0,11625.0,0.4764,31,0,Gold,1,0,13423.0,6,50863.0,300.0,0
CUST00176,Male,46,Master,Divorced,1,88732.0,13200.0,19,1.1,1742.0,4302.0,0.3259,34,1,Business,4,1,4830.0,1,13864.0,308.7,0
CUST00177,Female,44,Bachelor,Single,0,72380.0,22100.0,39,1.7,1029.0,7920.0,0.3584,26,3,Gold,0,0,9349.0,8,16920.0,300.0,0
CUST00178,Male,58,Master,Single,0,94736.0,28000.0,18,1.0,1345.0,5558.0,0.1985,42,3,Gold,3,0,5362.0,2,10002.0,325.4,0
CUST00179,Female,49,High School,Married,2,26657.0,5100.0,20,1.2,477.0,2699.0,0.5292,31,0,Standard,1,0,2635.0,3,3953.0,335.6,0
CUST00180,Male,61,Bachelor,Married,2,59606.0,13400.0,6,0.5,374.0,6119.0,0.4566,38,2,Business,1,0,5790.0,0,954.0,304.6,0
CUST00181,Male,36,High School,Married,4,34045.0,7000.0,27,1.6,645.0,2750.0,0.3929,32,2,Standard,2,0,501.0,6,7306.0,318.5,0
CUST00182,Male,58,Doctorate,Single,1,198401.0,50000.0,6,0.5,3426.0,8815.0,0.1763,41,1,Platinum,0,0,8201.0,3,8534.0,300.0,0
CUST00183,Female,38,Associate,Married,2,43236.0,10700.0,15,0.7,167.0,3083.0,0.2881,37,1,Business,3,0,1865.0,6,1022.0,302.5,0
CUST00184,Female,54,High School,Married,1,25000.0,4500.0,6,0.5,100.0,1156.0,0.2569,28,1,Standard,2,0,936.0,1,270.0,335.4,1
CUST00185,Male,27,Associate,Married,0,41015.0,11500.0,8,0.5,229.0,8065.0,0.7013,43,3,Business,1,0,9165.0,6,697.0,300.0,0
CUST00186,Female,47,Associate,Married,0,51167.0,15200.0,85,4.0,797.0,3914.0,0.2575,36,0,Business,0,0,3365.0,6,28045.0,311.7,0
CUST00187,Female,21,High School,Single,0,25000.0,6900.0,125,2.5,539.0,4100.0,0.5942,29,0,Standard,0,0,1344.0,4,28002.0,320.5,0
CUST00188,Female,41,Master,Divorced,1,93164.0,13300.0,6,0.5,441.0,3019.0,0.227,24,2,Business,3,0,627.0,6,1093.0,350.3,0
CUST00189,Female,50,Bachelor,Married,3,67252.0,12400.0,88,3.7,987.0,3901.0,0.3146,42,0,Business,0,0,2120.0,2,35982.0,312.2,0
CUST00190,Male,38,Bachelor,Married,2,72229.0,14500.0,68,4.6,1040.0,450.0,0.031,27,0,Business,0,0,121.0,3,29641.0,300.0,0
CUST00191,Male,32,High School,Married,1,25730.0,4400.0,26,1.2,152.0,446.0,0.1014,40,1,Standard,1,0,500.0,4,1716.0,340.3,0
CUST00192,Female,55,High School,Married,0,28899.0,6500.0,23,1.0,224.0,3472.0,0.5342,37,1,Standard,1,0,3053.0,0,2133.0,300.0,0
CUST00193,Female,43,Bachelor,Divorced,0,56369.0,10800.0,17,0.8,749.0,1376.0,0.1274,33,1,Business,2,0,1148.0,7,5297.0,305.5,0
CUST00194,Female,39,Master,Single,2,77687.0,10300.0,38,3.1,716.0,966.0,0.0938,40,0,Business,1,0,291.0,4,11329.0,308.1,0
CUST00195,Male,45,High School,Married,0,38140.0,9900.0,7,0.5,216.0,962.0,0.0972,30,1,Standard,0,0,321.0,2,601.0,319.0,1
CUST00196,Male,75,Associate,Widowed,0,43179.0,9300.0,6,0.5,479.0,5416.0,0.5824,43,0,Business,0,0,4393.0,1,1196.0,300.0,0
CUST00197,Female,58,Associate,Single,4,48026.0,6300.0,140,10.4,206.0,2870.0,0.4556,37,0,Standard,1,0,1016.0,1,11982.0,300.0,0
CUST00198,Female,58,Bachelor,Single,1,65856.0,21000.0,61,4.7,929.0,7568.0,0.3604,42,1,Business,0,0,7379.0,2,23864.0,309.7,0
CUST00199,Female,50,Doctorate,Married,1,113841.0,29700.0,17,1.1,613.0,6815.0,0.2295,33,1,Gold,1,0,1128.0,3,4348.0,300.0,0
CUST00200,Female,46,High School,Divorced,0,27738.0,3900.0,6,0.5,474.0,875.0,0.2244,31,2,Standard,1,0,672.0,10,1201.0,323.0,1
CUST00201,Female,18,Associate,Single,1,87802.0,27200.0,113,0.5,1180.0,15168.0,0.5576,29,1,Gold,2,0,8972.0,8,55550.0,300.0,0
CUST00202,Male,36,High School,Married,2,29681.0,6300.0,6,0.5,121.0,804.0,0.1276,29,0,Standard,0,0,536.0,4,312.0,326.5,0
CUST00203,Male,39,Associate,Single,0,46419.0,8100.0,6,0.5,323.0,2571.0,0.3174,40,2,Standard,1,0,358.0,7,812.0,300.0,0
CUST00204,Female,22,Associate,Single,0,51652.0,7000.0,12,0.8,573.0,2666.0,0.3809,34,0,Standard,1,0,2359.0,7,2791.0,300.0,0
CUST00205,Female,31,Associate,Married,0,53890.0,15100.0,49,2.3,560.0,5161.0,0.3418,31,0,Business,2,0,1378.0,7,11460.0,324.3,0
CUST00206,Male,21,High School,Single,0,25000.0,8200.0,67,1.9,475.0,1082.0,0.132,34,0,Standard,1,0,135.0,7,13335.0,325.5,1
CUST00207,Male,44,Bachelor,Single,0,65022.0,10600.0,31,2.6,979.0,3691.0,0.3482,27,1,Business,0,0,769.0,3,12580.0,318.8,0
CUST00208,Female,54,Bachelor,Married,1,64777.0,13700.0,22,1.7,1311.0,6386.0,0.4661,41,2,Business,2,0,4117.0,1,12147.0,300.0,0
CUST00209,Male,58,Bachelor,Single,0,68429.0,11900.0,6,0.5,926.0,1441.0,0.1211,39,1,Business,2,0,1304.0,4,2335.0,305.3,0
CUST00210,Male,49,Master,Married,0,92687.0,22600.0,15,1.2,815.0,3388.0,0.1499,36,3,Gold,2,0,4041.0,4,4999.0,300.0,0
CUST00211,Female,33,Associate,Single,1,43113.0,13200.0,6,0.5,135.0,5159.0,0.3908,43,3,Business,2,0,5980.0,5,311.0,300.0,0
CUST00212,Female,21,High School,Single,0,58268.0,8900.0,8,0.5,392.0,2613.0,0.2936,28,3,Business,2,0,2612.0,5,1335.0,322.0,0
CUST00213,Female,23,Associate,Single,0,63322.0,11800.0,6,0.5,484.0,854.0,0.0724,36,3,Business,1,0,1009.0,6,1205.0,300.0,0
CUST00214,Male,29,Bachelor,Married,1,66993.0,10700.0,81,5.5,290.0,2887.0,0.2698,37,0,Business,2,0,3377.0,8,9906.0,307.9,0
CUST00215,Female,34,Doctorate,Married,2,105756.0,18300.0,44,3.3,1385.0,5930.0,0.324,26,0,Gold,1,0,6796.0,6,25354.0,300.0,0
CUST00216,Male,43,Associate,Divorced,0,40005.0,6100.0,21,1.5,610.0,1636.0,0.2682,37,0,Standard,1,0,1338.0,3,5364.0,306.7,0
CUST00217,Male,32,Associate,Married,1,54792.0,14100.0,96,6.8,192.0,6657.0,0.4721,31,0,Business,1,0,7400.0,8,7588.0,307.1,0
CUST00218,Female,49,High School,Married,0,25000.0,3400.0,8,0.7,235.0,170.0,0.05,31,1,Standard,0,0,58.0,5,801.0,303.9,0
CUST00219,Female,42,High School,Married,4,39785.0,11000.0,110,7.3,121.0,3667.0,0.3334,35,1,Business,5,1,984.0,3,5543.0,339.7,0
CUST00220,Female,45,High School,Married,2,32348.0,5000.0,6,0.5,552.0,378.0,0.0756,33,0,Standard,2,0,199.0,3,1370.0,344.8,1
CUST00221,Female,58,Bachelor,Single,0,55753.0,10100.0,57,3.8,696.0,3183.0,0.3151,24,0,Business,1,0,1428.0,4,16565.0,324.0,0
CUST00222,Female,30,Associate,Single,0,44709.0,8800.0,14,1.0,731.0,3213.0,0.3651,33,1,Standard,1,0,482.0,3,4078.0,300.0,0
CUST00223,Male,50,Associate,Married,1,45989.0,9400.0,6,0.5,684.0,599.0,0.0637,40,0,Business,0,0,232.0,7,1700.0,301.9,0
CUST00224,Male,44,Bachelor,Single,1,58484.0,9400.0,39,2.3,1145.0,3948.0,0.42,39,0,Business,3,0,1380.0,3,18483.0,351.6,0
CUST00225,Male,40,Bachelor,Married,2,62718.0,14200.0,36,1.6,1258.0,524.0,0.0369,37,0,Business,2,0,128.0,2,18890.0,306.4,0
CUST00226,Male,55,Bachelor,Married,2,71164.0,22200.0,97,4.6,974.0,3035.0,0.1367,31,0,Gold,2,0,1866.0,2,39375.0,310.6,0
CUST00227,Female,55,Bachelor,Married,1,59534.0,13100.0,11,0.9,699.0,1503.0,0.1147,32,0,Business,1,0,471.0,2,3200.0,300.0,0
CUST00228,Male,33,Master,Single,1,82515.0,10800.0,52,4.2,1842.0,3409.0,0.3156,33,4,Business,0,0,1516.0,10,39616.0,321.8,0
CUST00229,Female,42,Doctorate,Married,3,161362.0,32400.0,91,4.7,1026.0,18287.0,0.5644,41,1,Platinum,2,0,18173.0,6,38789.0,342.9,0
CUST00230,Female,48,Associate,Married,0,45093.0,9400.0,21,1.5,689.0,3237.0,0.3444,35,3,Business,1,0,2868.0,5,6019.0,301.0,0
CUST00231,Female,41,High School,Divorced,3,32658.0,6000.0,19,1.2,487.0,92.0,0.0153,37,0,Standard,1,0,70.0,8,3955.0,300.2,0
CUST00232,Male,52,Associate,Single,1,53186.0,9900.0,16,1.1,1151.0,2968.0,0.2998,37,1,Business,1,0,2202.0,2,7679.0,300.0,0
CUST00233,Female,48,High School,Married,1,26815.0,4500.0,148,6.5,118.0,2287.0,0.5082,33,1,Standard,3,0,1048.0,7,7341.0,337.1,0
CUST00234,Male,66,High School,Divorced,4,38081.0,12300.0,33,2.7,817.0,1398.0,0.1137,36,0,Business,2,0,452.0,2,11072.0,328.6,0
CUST00235,Male,26,Associate,Married,0,58691.0,13800.0,92,5.6,1044.0,7243.0,0.5249,31,0,Business,1,0,5002.0,8,39690.0,300.0,0
CUST00236,Female,43,High School,Divorced,1,36015.0,8500.0,21,1.6,183.0,3571.0,0.4201,26,2,Standard,2,0,1545.0,2,1589.0,338.3,0
CUST00237,Male,34,High School,Married,0,35797.0,7600.0,76,4.8,229.0,2450.0,0.3224,32,2,Standard,2,0,448.0,2,7281.0,339.5,0
CUST00238,Male,52,Associate,Single,1,43950.0,11100.0,22,1.7,352.0,2447.0,0.2205,33,1,Business,0,0,2615.0,0,3150.0,300.0,0
CUST00239,Female,25,Associate,Single,0,41220.0,8800.0,6,0.5,661.0,2224.0,0.2527,30,1,Standard,0,0,1140.0,2,1582.0,300.0,0
CUST00240,Male,49,High School,Married,0,25293.0,6800.0,32,1.8,442.0,1689.0,0.2484,33,1,Standard,2,0,1517.0,6,5962.0,334.7,1
CUST00241,Female,37,Bachelor,Married,0,66140.0,9500.0,73,4.6,1140.0,2830.0,0.2979,30,3,Business,0,0,1376.0,4,34597.0,300.0,0
CUST00242,Female,36,Bachelor,Married,0,67839.0,8900.0,6,0.5,1055.0,6935.0,0.7792,32,0,Business,2,0,7385.0,5,2702.0,306.4,1
CUST00243,Female,27,Bachelor,Married,0,64556.0,15600.0,12,0.6,335.0,1271.0,0.0815,33,2,Business,0,0,704.0,8,1682.0,300.0,0
CUST00244,Male,39,Bachelor,Single,1,71474.0,19900.0,105,7.8,240.0,6942.0,0.3488,34,0,Gold,2,0,6710.0,4,10638.0,300.0,0
CUST00245,Male,58,Associate,Single,1,41511.0,11000.0,11,0.8,334.0,1031.0,0.0937,36,2,Business,2,0,173.0,4,1491.0,319.8,0
CUST00246,Female,44,Associate,Single,1,52580.0,10900.0,18,0.8,763.0,2968.0,0.2723,29,1,Business,4,1,2447.0,2,5851.0,331.8,0
CUST00247,Male,52,High School,Single,1,28713.0,3600.0,14,1.1,275.0,281.0,0.0781,33,0,Standard,0,0,240.0,2,1560.0,330.7,0
CUST00248,Female,64,High School,Widowed,1,37158.0,5600.0,10,0.6,724.0,2706.0,0.4832,33,4,Standard,1,0,2665.0,2,3027.0,343.9,1
CUST00249,Female,48,High School,Married,0,38503.0,8000.0,17,1.4,729.0,718.0,0.0898,37,1,Standard,0,0,344.0,2,5123.0,317.4,0
CUST00250,Female,38,High School,Married,2,25351.0,6700.0,68,2.9,174.0,886.0,0.1322,28,0,Standard,0,0,102.0,4,5022.0,332.2,0
CUST00251,Male,50,Associate,Married,1,41345.0,7900.0,14,1.1,648.0,1101.0,0.1394,34,0,Standard,0,0,199.0,3,3908.0,300.0,0
CUST00252,Male,38,High School,Married,4,47912.0,8400.0,43,3.2,682.0,714.0,0.085,31,1,Standard,0,0,251.0,4,12197.0,311.2,0
CUST00253,Female,38,Associate,Married,0,43606.0,7000.0,10,0.7,894.0,2111.0,0.3016,39,1,Standard,0,0,742.0,2,3838.0,307.3,0
CUST00254,Male,26,Associate,Married,0,44621.0,7200.0,7,0.5,493.0,509.0,0.0707,35,0,Standard,1,0,135.0,7,1444.0,300.0,1
CUST00255,Male,56,Bachelor,Married,3,56307.0,15800.0,59,3.9,1163.0,3405.0,0.2155,37,3,Business,1,0,2555.0,1,28716.0,318.0,0
CUST00256,Female,40,Bachelor,Married,1,64804.0,14000.0,6,0.5,1122.0,2861.0,0.2044,36,2,Business,1,0,1854.0,4,2887.0,320.2,0
CUST00257,Female,47,High School,Married,2,25000.0,8100.0,53,4.4,211.0,2424.0,0.2993,23,2,Standard,0,0,2249.0,1,4689.0,311.6,0
CUST00258,Female,32,Bachelor,Married,0,56079.0,9500.0,36,2.2,523.0,924.0,0.0973,27,1,Business,0,0,994.0,10,7840.0,300.0,1
CUST00259,Female,50,Bachelor,Married,0,56742.0,12400.0,27,1.8,299.0,4026.0,0.3247,33,0,Business,0,0,2090.0,4,3289.0,300.0,0
CUST00260,Male,35,Bachelor,Married,0,62830.0,10300.0,22,1.1,634.0,6587.0,0.6395,31,1,Business,1,0,3488.0,3,5920.0,302.6,0
CUST00261,Female,43,Master,Divorced,3,96675.0,17200.0,27,1.6,946.0,2809.0,0.1633,35,3,Gold,3,0,3035.0,2,10601.0,320.2,0
CUST00262,Female,55,Bachelor,Married,5,64818.0,16700.0,6,0.5,971.0,10996.0,0.6584,32,1,Business,3,0,6324.0,2,2411.0,340.0,0
CUST00263,Male,54,Bachelor,Married,0,57630.0,18100.0,10,0.5,498.0,6693.0,0.3698,32,2,Business,4,1,3928.0,0,2043.0,322.1,1
CUST00264,Male,44,High School,Single,2,25000.0,3800.0,6,0.5,273.0,432.0,0.1137,37,1,Standard,1,0,338.0,7,721.0,320.5,0
CUST00265,Female,23,Associate,Single,1,55339.0,8400.0,43,2.3,284.0,1782.0,0.2121,34,0,Business,0,0,972.0,6,5014.0,300.0,0
CUST00266,Female,75,Associate,Widowed,1,44201.0,14300.0,57,4.4,757.0,7113.0,0.4974,23,4,Business,1,0,1853.0,2,17996.0,340.8,0
CUST00267,Female,65,Master,Widowed,1,75968.0,21100.0,42,2.6,252.0,7427.0,0.352,38,0,Gold,0,0,6585.0,3,4447.0,304.9,0
CUST00268,Female,53,Bachelor,Married,1,58184.0,11100.0,44,3.3,1017.0,1683.0,0.1516,32,2,Business,1,0,752.0,0,18700.0,300.0,0
CUST00269,Male,35,High School,Married,0,35304.0,7400.0,71,4.2,214.0,3818.0,0.5159,36,1,Standard,1,0,1052.0,3,6379.0,323.0,0
CUST00270,Male,43,High School,Divorced,1,25000.0,7200.0,43,3.3,553.0,1204.0,0.1672,41,1,Standard,1,0,1211.0,6,9990.0,332.6,0
CUST00271,Female,38,Associate,Married,0,52703.0,14300.0,15,1.2,1174.0,1286.0,0.0899,30,0,Business,2,0,1356.0,6,7352.0,300.0,0
CUST00272,Female,60,High School,Divorced,2,39443.0,9900.0,9,0.6,883.0,1421.0,0.1435,32,0,Standard,0,0,814.0,4,3286.0,324.9,0
CUST00273,Female,48,Bachelor,Married,3,63817.0,19500.0,19,1.5,176.0,4454.0,0.2284,42,1,Business,1,0,4239.0,4,1389.0,315.6,0
CUST00274,Female,35,Bachelor,Married,0,56837.0,10800.0,22,1.2,389.0,827.0,0.0766,37,0,Business,1,0,793.0,2,3498.0,300.0,0
CUST00275,Male,39,Bachelor,Single,0,61205.0,10300.0,11,0.6,831.0,2292.0,0.2225,25,1,Business,4,1,1282.0,7,3840.0,331.7,0
CUST00276,Male,58,Bachelor,Single,0,63001.0,13300.0,12,0.7,1082.0,1322.0,0.0994,34,4,Business,4,1,1342.0,3,5591.0,362.5,0
CUST00277,Female,64,Master,Widowed,1,78758.0,10000.0,44,3.2,1482.0,1128.0,0.1128,34,2,Business,1,0,346.0,3,26906.0,300.0,0
CUST00278,Female,63,High School,Married,1,25000.0,5800.0,8,0.5,130.0,1771.0,0.3053,38,1,Standard,2,0,511.0,1,427.0,315.7,0
CUST00279,Female,54,High School,Married,2,38024.0,7600.0,52,2.3,746.0,2363.0,0.3109,31,1,Standard,0,0,1468.0,3,16104.0,307.4,0
CUST00280,Female,41,Doctorate,Divorced,1,106581.0,16300.0,10,0.5,1756.0,279.0,0.0171,36,2,Gold,0,0,121.0,5,7341.0,304.6,1
CUST00281,Female,18,High School,Single,1,32626.0,10000.0,18,0.5,271.0,4622.0,0.4622,42,2,Standard,1,0,1658.0,10,2067.0,300.0,0
CUST00282,Male,48,Bachelor,Married,2,63891.0,10600.0,11,0.8,170.0,3099.0,0.2924,41,1,Business,1,0,2393.0,4,757.0,300.0,0
CUST00283,Male,44,Bachelor,Single,0,63049.0,17200.0,62,3.0,1309.0,2448.0,0.1423,32,1,Business,2,0,377.0,7,33762.0,300.6,0
CUST00284,Male,46,High School,Divorced,0,38970.0,10600.0,18,1.4,252.0,7446.0,0.7025,34,0,Business,2,0,2576.0,6,1859.0,331.8,0
CUST00285,Female,45,Bachelor,Married,1,64588.0,8600.0,138,9.9,632.0,536.0,0.0623,41,1,Business,4,1,538.0,10,36418.0,300.8,0
CUST00286,Male,29,High School,Married,1,34867.0,7500.0,33,2.4,680.0,726.0,0.0968,38,0,Standard,1,0,571.0,8,9440.0,312.3,0
CUST00287,Male,51,Doctorate,Divorced,1,131799.0,29600.0,6,0.5,2078.0,10954.0,0.3701,41,2,Platinum,2,0,3989.0,6,5116.0,300.0,1
CUST00288,Female,52,High School,Single,2,32863.0,9700.0,60,4.4,169.0,4174.0,0.4303,44,2,Standard,3,0,3393.0,0,4172.0,386.6,1
CUST00289,Male,53,High School,Married,1,33462.0,8500.0,42,2.8,739.0,1090.0,0.1282,31,6,Standard,1,0,825.0,3,12924.0,365.0,0
CUST00290,Female,56,Bachelor,Married,0,62952.0,8700.0,10,0.7,560.0,2385.0,0.2741,34,3,Business,0,0,2850.0,2,2292.0,300.0,0
CUST00291,Male,52,Bachelor,Single,2,58608.0,12800.0,11,0.6,844.0,2173.0,0.1698,38,2,Business,0,0,2305.0,2,3797.0,300.0,0
CUST00292,Male,40,Associate,Married,0,52032.0,9800.0,24,1.5,784.0,2928.0,0.2988,32,2,Business,1,0,2532.0,6,7891.0,300.0,0
CUST00293,Female,44,Associate,Single,0,49673.0,8000.0,39,1.7,688.0,4684.0,0.5855,35,0,Business,1,0,4217.0,2,11272.0,316.3,0
CUST00294,Male,46,Associate,Divorced,0,40199.0,7300.0,82,4.0,566.0,1025.0,0.1404,32,0,Standard,2,0,128.0,4,19687.0,305.6,0
CUST00295,Male,46,High School,Divorced,2,36539.0,11000.0,6,0.5,269.0,508.0,0.0462,32,0,Business,1,0,122.0,5,623.0,309.2,0
CUST00296,Female,56,High School,Married,1,38473.0,9800.0,6,0.5,835.0,2553.0,0.2605,38,1,Standard,1,0,1455.0,3,2073.0,326.6,1
CUST00297,Female,52,Bachelor,Single,0,55552.0,12000.0,43,3.3,681.0,1359.0,0.1132,31,2,Business,0,0,329.0,1,12099.0,300.0,0
CUST00298,Male,69,Associate,Divorced,0,45130.0,12400.0,13,0.8,239.0,3736.0,0.3013,33,0,Business,1,0,2939.0,1,1329.0,318.8,0
CUST00299,Female,71,High School,Married,2,27000.0,8800.0,9,0.5,526.0,616.0,0.07,30,0,Standard,0,0,532.0,1,1841.0,316.8,1
CUST00300,Male,45,Associate,Married,1,41432.0,13200.0,41,3.1,225.0,5629.0,0.4264,35,1,Business,1,0,4864.0,8,3796.0,300.0,0
CUST00301,Male,18,High School,Single,0,58530.0,8500.0,6,0.5,1156.0,1855.0,0.2182,24,0,Business,3,0,195.0,10,2820.0,328.0,0
CUST00302,Female,59,Associate,Married,0,54098.0,10500.0,27,1.9,741.0,2662.0,0.2535,32,0,Business,2,0,441.0,0,8378.0,300.0,0
CUST00303,Female,38,Bachelor,Married,0,55094.0,10500.0,36,2.4,186.0,2024.0,0.1928,40,0,Business,0,0,2276.0,6,2825.0,300.0,0
CUST00304,Female,35,Master,Married,2,79144.0,19000.0,17,0.7,392.0,5628.0,0.2962,35,0,Gold,0,0,5632.0,3,2840.0,300.0,0
CUST00305,Female,40,High School,Married,1,29817.0,4300.0,6,0.5,637.0,1843.0,0.4286,30,2,Standard,2,0,2069.0,0,1622.0,314.7,1
CUST00306,Female,39,Bachelor,Single,2,55042.0,17400.0,15,0.9,278.0,8131.0,0.4673,41,0,Business,2,0,4585.0,5,1688.0,300.0,0
CUST00307,Male,52,Master,Single,1,82148.0,23700.0,20,0.9,1169.0,11266.0,0.4754,41,1,Gold,1,0,11493.0,2,9668.0,300.0,0
CUST00308,Male,26,Associate,Married,1,54814.0,8300.0,6,0.5,481.0,1028.0,0.1239,36,0,Business,2,0,591.0,5,1204.0,300.0,0
CUST00309,Female,32,Associate,Married,0,43528.0,7700.0,24,1.0,803.0,1802.0,0.234,33,0,Standard,1,0,584.0,9,8044.0,300.0,0
CUST00310,Male,49,High School,Married,0,29835.0,4600.0,14,0.7,549.0,3501.0,0.7611,35,0,Standard,5,1,1396.0,6,3088.0,364.8,0
CUST00311,Male,52,Associate,Single,1,48227.0,10800.0,82,6.8,890.0,3471.0,0.3214,34,0,Business,1,0,3249.0,3,30301.0,309.0,0
CUST00312,Male,52,High School,Single,0,31170.0,9700.0,6,0.5,207.0,1968.0,0.2029,28,4,Standard,0,0,949.0,0,520.0,352.0,0
CUST00313,Male,35,High School,Married,0,27100.0,7000.0,39,3.2,453.0,1070.0,0.1529,40,1,Standard,2,0,589.0,3,7434.0,301.1,0
CUST00314,Female,33,High School,Single,0,26554.0,6700.0,46,3.5,115.0,3215.0,0.4799,35,2,Standard,2,0,2135.0,7,2284.0,326.8,0
CUST00315,Female,38,Associate,Married,0,53967.0,7600.0,33,1.7,218.0,1515.0,0.1993,37,0,Business,0,0,1033.0,4,2941.0,300.0,0
CUST00316,Female,47,Bachelor,Married,1,62954.0,19800.0,26,2.1,672.0,3535.0,0.1785,28,2,Business,3,0,3151.0,4,7426.0,335.5,0
CUST00317,Male,62,High School,Married,2,31923.0,5900.0,6,0.5,461.0,2347.0,0.3978,35,2,Standard,1,0,775.0,2,1161.0,345.8,1
CUST00318,Male,20,High School,Single,0,29055.0,9100.0,33,1.3,255.0,2033.0,0.2234,38,2,Standard,1,0,2243.0,6,3579.0,328.0,0
CUST00319,Male,42,High School,Married,0,27303.0,6000.0,30,1.6,235.0,2373.0,0.3955,26,1,Standard,1,0,1264.0,4,2910.0,339.9,0
CUST00320,Male,29,Bachelor,Married,2,65235.0,15300.0,87,5.2,261.0,6042.0,0.3949,34,0,Business,0,0,1576.0,3,9541.0,302.7,0
CUST00321,Female,25,Bachelor,Single,0,70688.0,17700.0,74,3.3,454.0,2825.0,0.1596,49,1,Business,3,0,1206.0,9,14231.0,311.2,0
CUST00322,Female,56,Associate,Married,0,47912.0,9400.0,6,0.5,748.0,3453.0,0.3673,38,1,Business,3,0,3882.0,1,1875.0,322.5,1
CUST00323,Female,51,Master,Divorced,1,80495.0,24100.0,150,6.8,1298.0,2876.0,0.1193,32,0,Gold,2,0,1850.0,3,81228.0,313.3,0
CUST00324,Male,50,Master,Married,1,99823.0,32400.0,30,1.8,2061.0,2388.0,0.0737,36,2,Gold,1,0,459.0,2,25960.0,300.3,0
CUST00325,Female,56,Associate,Married,0,42831.0,7900.0,89,4.0,428.0,1944.0,0.2461,36,0,Standard,2,0,345.0,5,15839.0,300.0,0
CUST00326,Female,39,Associate,Single,0,41866.0,5200.0,6,0.5,303.0,129.0,0.0248,39,0,Standard,2,0,38.0,6,703.0,300.0,0
CUST00327,Female,39,Bachelor,Single,0,66977.0,15700.0,42,2.5,1131.0,2948.0,0.1878,37,0,Business,0,0,876.0,4,19841.0,300.0,0
CUST00328,Female,71,High School,Married,0,25000.0,6200.0,22,0.9,399.0,2944.0,0.4748,34,0,Standard,2,0,1346.0,0,3657.0,330.7,0
CUST00329,Male,42,High School,Married,2,35474.0,4900.0,6,0.5,284.0,902.0,0.1841,37,1,Standard,0,0,489.0,8,702.0,334.4,1
CUST00330,Male,53,Bachelor,Married,1,57637.0,15300.0,6,0.5,1030.0,6430.0,0.4203,32,0,Business,1,0,1692.0,2,2594.0,300.0,1
CUST00331,Male,45,Bachelor,Married,1,55432.0,10300.0,8,0.6,361.0,4952.0,0.4808,42,0,Business,3,0,3173.0,2,1220.0,325.9,1
CUST00332,Female,22,Bachelor,Single,1,85396.0,27700.0,6,0.5,808.0,5844.0,0.211,38,1,Gold,1,0,3311.0,6,1964.0,318.7,0
CUST00333,Male,20,High School,Single,0,33035.0,9500.0,32,1.8,245.0,933.0,0.0982,40,1,Standard,1,0,591.0,8,3261.0,318.5,0
CUST00334,Male,38,Associate,Married,0,43935.0,6200.0,13,0.6,680.0,1222.0,0.1971,33,3,Standard,0,0,1277.0,10,3607.0,300.0,0
CUST00335,Male,57,Associate,Single,0,40768.0,13200.0,110,5.2,503.0,1532.0,0.1161,35,1,Business,1,0,395.0,3,23231.0,300.0,0
CUST00336,Male,54,Associate,Married,0,44797.0,7700.0,36,1.8,770.0,450.0,0.0584,39,2,Standard,1,0,516.0,5,11443.0,322.8,0
CUST00337,Female,55,High School,Married,1,33552.0,9800.0,51,4.1,156.0,801.0,0.0817,41,0,Standard,3,0,310.0,3,3305.0,355.9,0
CUST00338,Female,33,Master,Single,1,92938.0,24100.0,20,0.9,710.0,7172.0,0.2976,34,0,Gold,0,0,3548.0,7,5983.0,308.8,0
CUST00339,Male,64,Associate,Widowed,1,50391.0,11900.0,11,0.7,615.0,2926.0,0.2459,50,1,Business,1,0,1664.0,1,2796.0,310.5,0
CUST00340,Male,33,Associate,Single,0,46767.0,14900.0,52,2.3,170.0,2610.0,0.1752,31,1,Business,2,0,1454.0,2,3671.0,300.0,0
CUST00341,Male,47,Master,Married,0,89455.0,22500.0,22,1.6,1532.0,4202.0,0.1868,42,0,Gold,1,0,2752.0,4,14134.0,300.0,0
CUST00342,Male,44,High School,Single,1,27090.0,8200.0,240,13.8,221.0,3026.0,0.369,32,1,Standard,3,0,910.0,3,22276.0,370.3,0
CUST00343,Male,42,Associate,Married,0,41474.0,12300.0,32,2.1,605.0,1639.0,0.1333,33,0,Business,1,0,1903.0,9,8049.0,308.9,0
CUST00344,Male,61,High School,Married,2,33596.0,8900.0,67,3.0,690.0,1308.0,0.147,32,0,Standard,0,0,157.0,2,19150.0,310.7,0
CUST00345,Male,36,High School,Married,1,29290.0,6700.0,12,0.7,222.0,2456.0,0.3666,31,1,Standard,0,0,2674.0,1,1067.0,335.1,0
CUST00346,Female,28,Associate,Single,3,49899.0,7300.0,20,0.9,870.0,2215.0,0.3034,34,3,Standard,2,0,614.0,6,7259.0,307.7,0
CUST00347,Female,45,Associate,Married,0,43794.0,6900.0,9,0.5,664.0,1961.0,0.2842,41,0,Standard,1,0,546.0,5,2486.0,309.1,0
